x, y, z, pressure, velmag, vx, vy, vz
4.26829, 0.79032, 0.0, -0.04308, 1.03383, 1.03383, -0.00239, 0.0
4.26829, 0.82258, 0.0, -0.04308, 1.03038, 1.03038, -0.00257, 0.0
4.26829, 0.85484, 0.0, -0.04308, 1.02367, 1.02366, -0.00268, 0.0
4.26829, 0.88710, 0.0, -0.04308, 1.00909, 1.00909, -0.00267, 0.0
4.26829, 0.91935, 0.0, -0.04309, 0.97405, 0.97405, -0.00235, 0.0
4.26829, 0.95161, 0.0, -0.04311, 0.89302, 0.89301, -0.00165, 0.0
4.26829, 0.98387, 0.0, -0.04314, 0.71760, 0.71760, -0.00048, 0.0
4.26829, 1.00000, 0.0, -0.04316, 0.00000, 0.00000, 0.00000, 0.0
4.51220, 0.00000, 0.0, -0.04539, 0.00000, 0.00000, 0.00000, 0.0
4.51220, 0.01613, 0.0, -0.04538, 0.71001, 0.71001, 0.00040, 0.0
4.51220, 0.04839, 0.0, -0.04535, 0.88614, 0.88613, 0.00151, 0.0
4.51220, 0.08065, 0.0, -0.04532, 0.96984, 0.96984, 0.00222, 0.0
4.51220, 0.11290, 0.0, -0.04532, 1.00784, 1.00783, 0.00258, 0.0
4.51220, 0.14516, 0.0, -0.04532, 1.02399, 1.02398, 0.00261, 0.0
4.51220, 0.17742, 0.0, -0.04532, 1.03145, 1.03145, 0.00251, 0.0
4.51220, 0.20968, 0.0, -0.04532, 1.03530, 1.03530, 0.00234, 0.0
4.51220, 0.24194, 0.0, -0.04532, 1.03743, 1.03743, 0.00213, 0.0
4.51220, 0.27419, 0.0, -0.04532, 1.03865, 1.03865, 0.00190, 0.0
4.51220, 0.30645, 0.0, -0.04531, 1.03935, 1.03935, 0.00164, 0.0
4.51220, 0.33871, 0.0, -0.04531, 1.03974, 1.03974, 0.00138, 0.0
4.51220, 0.37097, 0.0, -0.04531, 1.03995, 1.03995, 0.00111, 0.0
4.51220, 0.40323, 0.0, -0.04531, 1.04005, 1.04005, 0.00084, 0.0
4.51220, 0.43548, 0.0, -0.04531, 1.04010, 1.04010, 0.00056, 0.0
4.51220, 0.46774, 0.0, -0.04531, 1.04012, 1.04012, 0.00028, 0.0
4.51220, 0.50000, 0.0, -0.04531, 1.04012, 1.04012, -0.00000, 0.0
4.51220, 0.53226, 0.0, -0.04531, 1.04012, 1.04012, -0.00028, 0.0
4.51220, 0.56452, 0.0, -0.04531, 1.04010, 1.04010, -0.00056, 0.0
4.51220, 0.59677, 0.0, -0.04531, 1.04005, 1.04005, -0.00084, 0.0
4.51220, 0.62903, 0.0, -0.04531, 1.03995, 1.03995, -0.00111, 0.0
4.51220, 0.66129, 0.0, -0.04531, 1.03974, 1.03974, -0.00138, 0.0
4.51220, 0.69355, 0.0, -0.04531, 1.03935, 1.03935, -0.00164, 0.0
4.51220, 0.72581, 0.0, -0.04532, 1.03865, 1.03865, -0.00190, 0.0
4.51220, 0.75806, 0.0, -0.04532, 1.03743, 1.03743, -0.00213, 0.0
4.51220, 0.79032, 0.0, -0.04532, 1.03530, 1.03530, -0.00234, 0.0
4.51220, 0.82258, 0.0, -0.04532, 1.03145, 1.03145, -0.00251, 0.0
4.51220, 0.85484, 0.0, -0.04532, 1.02399, 1.02398, -0.00261, 0.0
4.51220, 0.88710, 0.0, -0.04532, 1.00784, 1.00783, -0.00258, 0.0
4.51220, 0.91935, 0.0, -0.04532, 0.96984, 0.96984, -0.00222, 0.0
4.51220, 0.95161, 0.0, -0.04535, 0.88614, 0.88613, -0.00151, 0.0
4.51220, 0.98387, 0.0, -0.04538, 0.71001, 0.71001, -0.00040, 0.0
4.51220, 1.00000, 0.0, -0.04539, 0.00000, 0.00000, 0.00000, 0.0
4.75610, 0.00000, 0.0, -0.04761, 0.00000, 0.00000, 0.00000, 0.0
4.75610, 0.01613, 0.0, -0.04759, 0.70318, 0.70318, 0.00034, 0.0
4.75610, 0.04839, 0.0, -0.04757, 0.87952, 0.87952, 0.00137, 0.0
4.75610, 0.08065, 0.0, -0.04754, 0.96544, 0.96544, 0.00209, 0.0
4.75610, 0.11290, 0.0, -0.04753, 1.00635, 1.00634, 0.00248, 0.0
4.75610, 0.14516, 0.0, -0.04753, 1.02416, 1.02416, 0.00255, 0.0
4.75610, 0.17742, 0.0, -0.04753, 1.03244, 1.03244, 0.00246, 0.0
4.75610, 0.20968, 0.0, -0.04753, 1.03671, 1.03671, 0.00230, 0.0
4.75610, 0.24194, 0.0, -0.04753, 1.03909, 1.03909, 0.00209, 0.0
4.75610, 0.27419, 0.0, -0.04753, 1.04047, 1.04047, 0.00186, 0.0
4.75610, 0.30645, 0.0, -0.04753, 1.04127, 1.04127, 0.00162, 0.0
4.75610, 0.33871, 0.0, -0.04753, 1.04173, 1.04173, 0.00136, 0.0
4.75610, 0.37097, 0.0, -0.04753, 1.04199, 1.04199, 0.00110, 0.0
4.75610, 0.40323, 0.0, -0.04753, 1.04213, 1.04213, 0.00083, 0.0
4.75610, 0.43548, 0.0, -0.04752, 1.04219, 1.04219, 0.00055, 0.0
4.75610, 0.46774, 0.0, -0.04752, 1.04222, 1.04222, 0.00028, 0.0
4.75610, 0.50000, 0.0, -0.04752, 1.04223, 1.04223, -0.00000, 0.0
4.75610, 0.53226, 0.0, -0.04752, 1.04222, 1.04222, -0.00028, 0.0
4.75610, 0.56452, 0.0, -0.04752, 1.04219, 1.04219, -0.00055, 0.0
4.75610, 0.59677, 0.0, -0.04753, 1.04213, 1.04213, -0.00083, 0.0
4.75610, 0.62903, 0.0, -0.04753, 1.04199, 1.04199, -0.00110, 0.0
4.75610, 0.66129, 0.0, -0.04753, 1.04173, 1.04173, -0.00136, 0.0
4.75610, 0.69355, 0.0, -0.04753, 1.04127, 1.04127, -0.00162, 0.0
4.75610, 0.72581, 0.0, -0.04753, 1.04047, 1.04047, -0.00186, 0.0
4.75610, 0.75806, 0.0, -0.04753, 1.03909, 1.03909, -0.00209, 0.0
4.75610, 0.79032, 0.0, -0.04753, 1.03671, 1.03671, -0.00230, 0.0
4.75610, 0.82258, 0.0, -0.04753, 1.03244, 1.03244, -0.00246, 0.0
4.75610, 0.85484, 0.0, -0.04753, 1.02416, 1.02416, -0.00255, 0.0
4.75610, 0.88710, 0.0, -0.04753, 1.00635, 1.00634, -0.00248, 0.0
4.75610, 0.91935, 0.0, -0.04754, 0.96544, 0.96544, -0.00209, 0.0
4.75610, 0.95161, 0.0, -0.04757, 0.87952, 0.87952, -0.00137, 0.0
4.75610, 0.98387, 0.0, -0.04759, 0.70318, 0.70318, -0.00034, 0.0
4.75610, 1.00000, 0.0, -0.04761, 0.00000, 0.00000, 0.00000, 0.0
5.00000, 0.00000, 0.0, -0.04980, 0.00000, 0.00000, 0.00000, 0.0
5.00000, 0.01613, 0.0, -0.04978, 0.69705, 0.69705, 0.00028, 0.0
5.00000, 0.04839, 0.0, -0.04976, 0.87321, 0.87321, 0.00125, 0.0
5.00000, 0.08065, 0.0, -0.04973, 0.96089, 0.96089, 0.00197, 0.0
5.00000, 0.11290, 0.0, -0.04972, 1.00463, 1.00463, 0.00239, 0.0
5.00000, 0.14516, 0.0, -0.04972, 1.02419, 1.02419, 0.00248, 0.0
5.00000, 0.17742, 0.0, -0.04972, 1.03334, 1.03333, 0.00241, 0.0
5.00000, 0.20968, 0.0, -0.04972, 1.03806, 1.03806, 0.00225, 0.0
5.00000, 0.24194, 0.0, -0.04972, 1.04070, 1.04070, 0.00206, 0.0
5.00000, 0.27419, 0.0, -0.04972, 1.04224, 1.04224, 0.00184, 0.0
5.00000, 0.30645, 0.0, -0.04972, 1.04315, 1.04315, 0.00159, 0.0
5.00000, 0.33871, 0.0, -0.04972, 1.04369, 1.04369, 0.00134, 0.0
5.00000, 0.37097, 0.0, -0.04972, 1.04400, 1.04400, 0.00108, 0.0
5.00000, 0.40323, 0.0, -0.04972, 1.04417, 1.04417, 0.00082, 0.0
5.00000, 0.43548, 0.0, -0.04972, 1.04425, 1.04425, 0.00055, 0.0
5.00000, 0.46774, 0.0, -0.04972, 1.04429, 1.04429, 0.00027, 0.0
5.00000, 0.50000, 0.0, -0.04972, 1.04431, 1.04431, -0.00000, 0.0
5.00000, 0.53226, 0.0, -0.04972, 1.04429, 1.04429, -0.00027, 0.0
5.00000, 0.56452, 0.0, -0.04972, 1.04425, 1.04425, -0.00055, 0.0
5.00000, 0.59677, 0.0, -0.04972, 1.04417, 1.04417, -0.00082, 0.0
5.00000, 0.62903, 0.0, -0.04972, 1.04400, 1.04400, -0.00108, 0.0
5.00000, 0.66129, 0.0, -0.04972, 1.04369, 1.04369, -0.00134, 0.0
5.00000, 0.69355, 0.0, -0.04972, 1.04315, 1.04315, -0.00159, 0.0
5.00000, 0.72581, 0.0, -0.04972, 1.04224, 1.04224, -0.00184, 0.0
5.00000, 0.75806, 0.0, -0.04972, 1.04070, 1.04070, -0.00206, 0.0
5.00000, 0.79032, 0.0, -0.04972, 1.03806, 1.03806, -0.00225, 0.0
5.00000, 0.82258, 0.0, -0.04972, 1.03334, 1.03333, -0.00241, 0.0
5.00000, 0.85484, 0.0, -0.04972, 1.02419, 1.02419, -0.00248, 0.0
5.00000, 0.88710, 0.0, -0.04972, 1.00463, 1.00463, -0.00239, 0.0
5.00000, 0.91935, 0.0, -0.04973, 0.96089, 0.96089, -0.00197, 0.0
5.00000, 0.95161, 0.0, -0.04976, 0.87321, 0.87321, -0.00125, 0.0
5.00000, 0.98387, 0.0, -0.04978, 0.69705, 0.69705, -0.00028, 0.0
5.00000, 1.00000, 0.0, -0.04980, 0.00000, 0.00000, 0.00000, 0.0
5.24390, 0.00000, 0.0, -0.05197, 0.00000, 0.00000, 0.00000, 0.0
5.24390, 0.01613, 0.0, -0.05196, 0.69152, 0.69152, 0.00024, 0.0
5.24390, 0.04839, 0.0, -0.05193, 0.86720, 0.86720, 0.00114, 0.0
5.24390, 0.08065, 0.0, -0.05190, 0.95625, 0.95625, 0.00184, 0.0
5.24390, 0.11290, 0.0, -0.05190, 1.00268, 1.00268, 0.00230, 0.0
5.24390, 0.14516, 0.0, -0.05190, 1.02407, 1.02407, 0.00241, 0.0
5.24390, 0.17742, 0.0, -0.05190, 1.03414, 1.03414, 0.00235, 0.0
5.24390, 0.20968, 0.0, -0.05190, 1.03934, 1.03934, 0.00221, 0.0
5.24390, 0.24194, 0.0, -0.05190, 1.04226, 1.04226, 0.00202, 0.0
5.24390, 0.27419, 0.0, -0.05190, 1.04397, 1.04397, 0.00181, 0.0
5.24390, 0.30645, 0.0, -0.05190, 1.04500, 1.04500, 0.00157, 0.0
5.24390, 0.33871, 0.0, -0.05190, 1.04561, 1.04561, 0.00132, 0.0
5.24390, 0.37097, 0.0, -0.05190, 1.04597, 1.04597, 0.00107, 0.0
5.24390, 0.40323, 0.0, -0.05189, 1.04618, 1.04618, 0.00080, 0.0
5.24390, 0.43548, 0.0, -0.05189, 1.04629, 1.04629, 0.00054, 0.0
5.24390, 0.46774, 0.0, -0.05189, 1.04634, 1.04634, 0.00027, 0.0
5.24390, 0.50000, 0.0, -0.05189, 1.04636, 1.04636, -0.00000, 0.0
5.24390, 0.53226, 0.0, -0.05189, 1.04634, 1.04634, -0.00027, 0.0
5.24390, 0.56452, 0.0, -0.05189, 1.04629, 1.04629, -0.00054, 0.0
5.24390, 0.59677, 0.0, -0.05189, 1.04618, 1.04618, -0.00080, 0.0
5.24390, 0.62903, 0.0, -0.05190, 1.04597, 1.04597, -0.00107, 0.0
5.24390, 0.66129, 0.0, -0.05190, 1.04561, 1.04561, -0.00132, 0.0
5.24390, 0.69355, 0.0, -0.05190, 1.04500, 1.04500, -0.00157, 0.0
5.24390, 0.72581, 0.0, -0.05190, 1.04397, 1.04397, -0.00181, 0.0
5.24390, 0.75806, 0.0, -0.05190, 1.04226, 1.04226, -0.00202, 0.0
5.24390, 0.79032, 0.0, -0.05190, 1.03934, 1.03934, -0.00221, 0.0
5.24390, 0.82258, 0.0, -0.05190, 1.03414, 1.03414, -0.00235, 0.0
5.24390, 0.85484, 0.0, -0.05190, 1.02407, 1.02407, -0.00241, 0.0
5.24390, 0.88710, 0.0, -0.05190, 1.00268, 1.00268, -0.00230, 0.0
5.24390, 0.91935, 0.0, -0.05190, 0.95625, 0.95625, -0.00184, 0.0
5.24390, 0.95161, 0.0, -0.05193, 0.86720, 0.86720, -0.00114, 0.0
5.24390, 0.98387, 0.0, -0.05196, 0.69152, 0.69152, -0.00024, 0.0
5.24390, 1.00000, 0.0, -0.05197, 0.00000, 0.00000, 0.00000, 0.0
5.48780, 0.00000, 0.0, -0.05412, 0.00000, 0.00000, 0.00000, 0.0
5.48780, 0.01613, 0.0, -0.05411, 0.68652, 0.68652, 0.00021, 0.0
5.48780, 0.04839, 0.0, -0.05409, 0.86151, 0.86151, 0.00104, 0.0
5.48780, 0.08065, 0.0, -0.05406, 0.95157, 0.95157, 0.00173, 0.0
5.48780, 0.11290, 0.0, -0.05405, 1.00053, 1.00052, 0.00221, 0.0
5.48780, 0.14516, 0.0, -0.05405, 1.02379, 1.02379, 0.00235, 0.0
5.48780, 0.17742, 0.0, -0.05405, 1.03485, 1.03484, 0.00231, 0.0
5.48780, 0.20968, 0.0, -0.05405, 1.04056, 1.04056, 0.00217, 0.0
5.48780, 0.24194, 0.0, -0.05405, 1.04377, 1.04377, 0.00199, 0.0
5.48780, 0.27419, 0.0, -0.05405, 1.04566, 1.04566, 0.00178, 0.0
5.48780, 0.30645, 0.0, -0.05405, 1.04681, 1.04681, 0.00155, 0.0
5.48780, 0.33871, 0.0, -0.05405, 1.04751, 1.04750, 0.00131, 0.0
5.48780, 0.37097, 0.0, -0.05405, 1.04792, 1.04792, 0.00105, 0.0
5.48780, 0.40323, 0.0, -0.05405, 1.04817, 1.04816, 0.00080, 0.0
5.48780, 0.43548, 0.0, -0.05405, 1.04830, 1.04830, 0.00053, 0.0
5.48780, 0.46774, 0.0, -0.05405, 1.04837, 1.04837, 0.00027, 0.0
5.48780, 0.50000, 0.0, -0.05405, 1.04839, 1.04839, -0.00000, 0.0
5.48780, 0.53226, 0.0, -0.05405, 1.04837, 1.04837, -0.00027, 0.0
5.48780, 0.56452, 0.0, -0.05405, 1.04830, 1.04830, -0.00053, 0.0
5.48780, 0.59677, 0.0, -0.05405, 1.04817, 1.04816, -0.00080, 0.0
5.48780, 0.62903, 0.0, -0.05405, 1.04792, 1.04792, -0.00105, 0.0
5.48780, 0.66129, 0.0, -0.05405, 1.04751, 1.04750, -0.00131, 0.0
5.48780, 0.69355, 0.0, -0.05405, 1.04681, 1.04681, -0.00155, 0.0
5.48780, 0.72581, 0.0, -0.05405, 1.04566, 1.04566, -0.00178, 0.0
5.48780, 0.75806, 0.0, -0.05405, 1.04377, 1.04377, -0.00199, 0.0
5.48780, 0.79032, 0.0, -0.05405, 1.04056, 1.04056, -0.00217, 0.0
5.48780, 0.82258, 0.0, -0.05405, 1.03485, 1.03484, -0.00231, 0.0
5.48780, 0.85484, 0.0, -0.05405, 1.02379, 1.02379, -0.00235, 0.0
5.48780, 0.88710, 0.0, -0.05405, 1.00053, 1.00052, -0.00221, 0.0
5.48780, 0.91935, 0.0, -0.05406, 0.95157, 0.95157, -0.00173, 0.0
5.48780, 0.95161, 0.0, -0.05409, 0.86151, 0.86151, -0.00104, 0.0
5.48780, 0.98387, 0.0, -0.05411, 0.68652, 0.68652, -0.00021, 0.0
5.48780, 1.00000, 0.0, -0.05412, 0.00000, 0.00000, 0.00000, 0.0
5.73171, 0.00000, 0.0, -0.05626, 0.00000, 0.00000, 0.00000, 0.0
5.73171, 0.01613, 0.0, -0.05625, 0.68199, 0.68199, 0.00018, 0.0
5.73171, 0.04839, 0.0, -0.05623, 0.85613, 0.85613, 0.00095, 0.0
5.73171, 0.08065, 0.0, -0.05620, 0.94689, 0.94689, 0.00162, 0.0
5.73171, 0.11290, 0.0, -0.05620, 0.99817, 0.99817, 0.00212, 0.0
5.73171, 0.14516, 0.0, -0.05619, 1.02335, 1.02335, 0.00228, 0.0
5.73171, 0.17742, 0.0, -0.05619, 1.03546, 1.03545, 0.00226, 0.0
5.73171, 0.20968, 0.0, -0.05620, 1.04172, 1.04171, 0.00214, 0.0
5.73171, 0.24194, 0.0, -0.05620, 1.04523, 1.04523, 0.00196, 0.0
5.73171, 0.27419, 0.0, -0.05620, 1.04732, 1.04731, 0.00176, 0.0
5.73171, 0.30645, 0.0, -0.05620, 1.04859, 1.04859, 0.00153, 0.0
5.73171, 0.33871, 0.0, -0.05620, 1.04937, 1.04937, 0.00129, 0.0
5.73171, 0.37097, 0.0, -0.05620, 1.04984, 1.04984, 0.00104, 0.0
5.73171, 0.40323, 0.0, -0.05620, 1.05013, 1.05013, 0.00079, 0.0
5.73171, 0.43548, 0.0, -0.05620, 1.05029, 1.05029, 0.00053, 0.0
5.73171, 0.46774, 0.0, -0.05620, 1.05037, 1.05037, 0.00026, 0.0
5.73171, 0.50000, 0.0, -0.05620, 1.05039, 1.05039, -0.00000, 0.0
5.73171, 0.53226, 0.0, -0.05620, 1.05037, 1.05037, -0.00026, 0.0
5.73171, 0.56452, 0.0, -0.05620, 1.05029, 1.05029, -0.00053, 0.0
5.73171, 0.59677, 0.0, -0.05620, 1.05013, 1.05013, -0.00079, 0.0
5.73171, 0.62903, 0.0, -0.05620, 1.04984, 1.04984, -0.00104, 0.0
5.73171, 0.66129, 0.0, -0.05620, 1.04937, 1.04937, -0.00129, 0.0
5.73171, 0.69355, 0.0, -0.05620, 1.04859, 1.04859, -0.00153, 0.0
5.73171, 0.72581, 0.0, -0.05620, 1.04732, 1.04731, -0.00176, 0.0
5.73171, 0.75806, 0.0, -0.05620, 1.04523, 1.04523, -0.00196, 0.0
5.73171, 0.79032, 0.0, -0.05620, 1.04172, 1.04171, -0.00214, 0.0
5.73171, 0.82258, 0.0, -0.05619, 1.03546, 1.03545, -0.00226, 0.0
5.73171, 0.85484, 0.0, -0.05619, 1.02335, 1.02335, -0.00228, 0.0
5.73171, 0.88710, 0.0, -0.05620, 0.99817, 0.99817, -0.00212, 0.0
5.73171, 0.91935, 0.0, -0.05620, 0.94689, 0.94689, -0.00162, 0.0
5.73171, 0.95161, 0.0, -0.05623, 0.85613, 0.85613, -0.00095, 0.0
5.73171, 0.98387, 0.0, -0.05625, 0.68199, 0.68199, -0.00018, 0.0
5.73171, 1.00000, 0.0, -0.05626, 0.00000, 0.00000, 0.00000, 0.0
5.97561, 0.00000, 0.0, -0.05839, 0.00000, 0.00000, 0.00000, 0.0
5.97561, 0.01613, 0.0, -0.05838, 0.67784, 0.67784, 0.00016, 0.0
5.97561, 0.04839, 0.0, -0.05836, 0.85106, 0.85106, 0.00087, 0.0
5.97561, 0.08065, 0.0, -0.05833, 0.94226, 0.94226, 0.00152, 0.0
5.97561, 0.11290, 0.0, -0.05832, 0.99564, 0.99563, 0.00203, 0.0
5.97561, 0.14516, 0.0, -0.05832, 1.02275, 1.02275, 0.00222, 0.0
5.97561, 0.17742, 0.0, -0.05832, 1.03597, 1.03596, 0.00221, 0.0
5.97561, 0.20968, 0.0, -0.05832, 1.04280, 1.04280, 0.00210, 0.0
5.97561, 0.24194, 0.0, -0.05833, 1.04664, 1.04664, 0.00193, 0.0
5.97561, 0.27419, 0.0, -0.05833, 1.04893, 1.04893, 0.00173, 0.0
5.97561, 0.30645, 0.0, -0.05833, 1.05033, 1.05033, 0.00151, 0.0
5.97561, 0.33871, 0.0, -0.05833, 1.05120, 1.05120, 0.00128, 0.0
5.97561, 0.37097, 0.0, -0.05833, 1.05174, 1.05174, 0.00103, 0.0
5.97561, 0.40323, 0.0, -0.05833, 1.05206, 1.05206, 0.00078, 0.0
5.97561, 0.43548, 0.0, -0.05833, 1.05225, 1.05225, 0.00052, 0.0
5.97561, 0.46774, 0.0, -0.05833, 1.05234, 1.05234, 0.00026, 0.0
5.97561, 0.50000, 0.0, -0.05833, 1.05237, 1.05237, -0.00000, 0.0
5.97561, 0.53226, 0.0, -0.05833, 1.05234, 1.05234, -0.00026, 0.0
5.97561, 0.56452, 0.0, -0.05833, 1.05225, 1.05225, -0.00052, 0.0
5.97561, 0.59677, 0.0, -0.05833, 1.05206, 1.05206, -0.00078, 0.0
5.97561, 0.62903, 0.0, -0.05833, 1.05174, 1.05174, -0.00103, 0.0
5.97561, 0.66129, 0.0, -0.05833, 1.05120, 1.05120, -0.00128, 0.0
5.97561, 0.69355, 0.0, -0.05833, 1.05033, 1.05033, -0.00151, 0.0
5.97561, 0.72581, 0.0, -0.05833, 1.04893, 1.04893, -0.00173, 0.0
5.97561, 0.75806, 0.0, -0.05833, 1.04664, 1.04664, -0.00193, 0.0
5.97561, 0.79032, 0.0, -0.05832, 1.04280, 1.04280, -0.00210, 0.0
5.97561, 0.82258, 0.0, -0.05832, 1.03597, 1.03596, -0.00221, 0.0
5.97561, 0.85484, 0.0, -0.05832, 1.02275, 1.02275, -0.00222, 0.0
5.97561, 0.88710, 0.0, -0.05832, 0.99564, 0.99563, -0.00203, 0.0
5.97561, 0.91935, 0.0, -0.05833, 0.94226, 0.94226, -0.00152, 0.0
5.97561, 0.95161, 0.0, -0.05836, 0.85106, 0.85106, -0.00087, 0.0
5.97561, 0.98387, 0.0, -0.05838, 0.67784, 0.67784, -0.00016, 0.0
5.97561, 1.00000, 0.0, -0.05839, 0.00000, 0.00000, 0.00000, 0.0
6.21951, 0.00000, 0.0, -0.06051, 0.00000, 0.00000, 0.00000, 0.0
6.21951, 0.01613, 0.0, -0.06050, 0.67404, 0.67404, 0.00014, 0.0
6.21951, 0.04839, 0.0, -0.06048, 0.84629, 0.84629, 0.00081, 0.0
6.21951, 0.08065, 0.0, -0.06045, 0.93772, 0.93772, 0.00143, 0.0
6.21951, 0.11290, 0.0, -0.06044, 0.99295, 0.99295, 0.00194, 0.0
6.21951, 0.14516, 0.0, -0.06044, 1.02199, 1.02199, 0.00216, 0.0
6.21951, 0.17742, 0.0, -0.06044, 1.03637, 1.03637, 0.00217, 0.0
6.21951, 0.20968, 0.0, -0.06044, 1.04383, 1.04383, 0.00207, 0.0
6.21951, 0.24194, 0.0, -0.06044, 1.04801, 1.04801, 0.00191, 0.0
6.21951, 0.27419, 0.0, -0.06044, 1.05051, 1.05051, 0.00171, 0.0
6.21951, 0.30645, 0.0, -0.06044, 1.05205, 1.05205, 0.00149, 0.0
6.21951, 0.33871, 0.0, -0.06044, 1.05301, 1.05301, 0.00126, 0.0
6.21951, 0.37097, 0.0, -0.06044, 1.05361, 1.05361, 0.00102, 0.0
6.21951, 0.40323, 0.0, -0.06044, 1.05398, 1.05398, 0.00077, 0.0
6.21951, 0.43548, 0.0, -0.06044, 1.05419, 1.05419, 0.00052, 0.0
6.21951, 0.46774, 0.0, -0.06044, 1.05430, 1.05430, 0.00026, 0.0
6.21951, 0.50000, 0.0, -0.06044, 1.05434, 1.05434, -0.00000, 0.0
6.21951, 0.53226, 0.0, -0.06044, 1.05430, 1.05430, -0.00026, 0.0
6.21951, 0.56452, 0.0, -0.06044, 1.05419, 1.05419, -0.00052, 0.0
6.21951, 0.59677, 0.0, -0.06044, 1.05398, 1.05398, -0.00077, 0.0
6.21951, 0.62903, 0.0, -0.06044, 1.05361, 1.05361, -0.00102, 0.0
6.21951, 0.66129, 0.0, -0.06044, 1.05301, 1.05301, -0.00126, 0.0
6.21951, 0.69355, 0.0, -0.06044, 1.05205, 1.05205, -0.00149, 0.0
6.21951, 0.72581, 0.0, -0.06044, 1.05051, 1.05051, -0.00171, 0.0
6.21951, 0.75806, 0.0, -0.06044, 1.04801, 1.04801, -0.00191, 0.0
6.21951, 0.79032, 0.0, -0.06044, 1.04383, 1.04383, -0.00207, 0.0
6.21951, 0.82258, 0.0, -0.06044, 1.03637, 1.03637, -0.00217, 0.0
6.21951, 0.85484, 0.0, -0.06044, 1.02199, 1.02199, -0.00216, 0.0
6.21951, 0.88710, 0.0, -0.06044, 0.99295, 0.99295, -0.00194, 0.0
6.21951, 0.91935, 0.0, -0.06045, 0.93772, 0.93772, -0.00143, 0.0
6.21951, 0.95161, 0.0, -0.06048, 0.84629, 0.84629, -0.00081, 0.0
6.21951, 0.98387, 0.0, -0.06050, 0.67404, 0.67404, -0.00014, 0.0
6.21951, 1.00000, 0.0, -0.06051, 0.00000, 0.00000, 0.00000, 0.0
6.46341, 0.00000, 0.0, -0.06261, 0.00000, 0.00000, 0.00000, 0.0
6.46341, 0.01613, 0.0, -0.06260, 0.67054, 0.67054, 0.00013, 0.0
6.46341, 0.04839, 0.0, -0.06258, 0.84180, 0.84180, 0.00075, 0.0
6.46341, 0.08065, 0.0, -0.06256, 0.93329, 0.93329, 0.00134, 0.0
6.46341, 0.11290, 0.0, -0.06255, 0.99014, 0.99014, 0.00185, 0.0
6.46341, 0.14516, 0.0, -0.06255, 1.02108, 1.02107, 0.00210, 0.0
6.46341, 0.17742, 0.0, -0.06255, 1.03667, 1.03667, 0.00212, 0.0
6.46341, 0.20968, 0.0, -0.06255, 1.04479, 1.04478, 0.00203, 0.0
6.46341, 0.24194, 0.0, -0.06255, 1.04933, 1.04933, 0.00188, 0.0
6.46341, 0.27419, 0.0, -0.06255, 1.05205, 1.05205, 0.00169, 0.0
6.46341, 0.30645, 0.0, -0.06255, 1.05373, 1.05373, 0.00148, 0.0
6.46341, 0.33871, 0.0, -0.06255, 1.05479, 1.05479, 0.00125, 0.0
6.46341, 0.37097, 0.0, -0.06255, 1.05546, 1.05545, 0.00101, 0.0
6.46341, 0.40323, 0.0, -0.06255, 1.05587, 1.05587, 0.00076, 0.0
6.46341, 0.43548, 0.0, -0.06255, 1.05611, 1.05611, 0.00051, 0.0
6.46341, 0.46774, 0.0, -0.06255, 1.05624, 1.05624, 0.00026, 0.0
6.46341, 0.50000, 0.0, -0.06255, 1.05628, 1.05628, -0.00000, 0.0
6.46341, 0.53226, 0.0, -0.06255, 1.05624, 1.05624, -0.00026, 0.0
6.46341, 0.56452, 0.0, -0.06255, 1.05611, 1.05611, -0.00051, 0.0
6.46341, 0.59677, 0.0, -0.06255, 1.05587, 1.05587, -0.00076, 0.0
6.46341, 0.62903, 0.0, -0.06255, 1.05546, 1.05545, -0.00101, 0.0
6.46341, 0.66129, 0.0, -0.06255, 1.05479, 1.05479, -0.00125, 0.0
6.46341, 0.69355, 0.0, -0.06255, 1.05373, 1.05373, -0.00148, 0.0
6.46341, 0.72581, 0.0, -0.06255, 1.05205, 1.05205, -0.00169, 0.0
6.46341, 0.75806, 0.0, -0.06255, 1.04933, 1.04933, -0.00188, 0.0
6.46341, 0.79032, 0.0, -0.06255, 1.04479, 1.04478, -0.00203, 0.0
6.46341, 0.82258, 0.0, -0.06255, 1.03667, 1.03667, -0.00212, 0.0
6.46341, 0.85484, 0.0, -0.06255, 1.02108, 1.02107, -0.00210, 0.0
6.46341, 0.88710, 0.0, -0.06255, 0.99014, 0.99014, -0.00185, 0.0
6.46341, 0.91935, 0.0, -0.06256, 0.93329, 0.93329, -0.00134, 0.0
6.46341, 0.95161, 0.0, -0.06258, 0.84180, 0.84180, -0.00075, 0.0
6.46341, 0.98387, 0.0, -0.06260, 0.67054, 0.67054, -0.00013, 0.0
6.46341, 1.00000, 0.0, -0.06261, 0.00000, 0.00000, 0.00000, 0.0
6.70732, 0.00000, 0.0, -0.06471, 0.00000, 0.00000, 0.00000, 0.0
6.70732, 0.01613, 0.0, -0.06470, 0.66728, 0.66728, 0.00012, 0.0
6.70732, 0.04839, 0.0, -0.06468, 0.83758, 0.83758, 0.00069, 0.0
6.70732, 0.08065, 0.0, -0.06466, 0.92900, 0.92899, 0.00125, 0.0
6.70732, 0.11290, 0.0, -0.06465, 0.98724, 0.98724, 0.00177, 0.0
